"province_cn","year","city","IID","province","income","industry","education","gender","age","health","non_cognitive_score","cognitive_score","comprehensive_score","city_cn.x","city_tech","city_edu","city_industry","city_cn.y","robot_install","robot_stock","company","Yangtze","region","lag_company","ln_income","ln_company","robot","cable_per_area","industry_type"
"江苏省","2014",321000,3208030003310002,320000,20000,"3",9,0,44,4,3.80039804222888,2.66802896636468,3.18040017411263,"扬州",0.0307292931473948,0.177780654305514,0.4286,"扬州市",5.33060313308749,15.2247280266285,207,1,"east",207,9.90348755253613,5.33753807970132,1.84539551330546,19.5216553470919,"2"
"江苏省","2014",321000,3208030003410003,320000,30000,"3",12,1,31,4,2.81357931689481,2.62997756550276,2.53248840173389,"扬州",0.0307292931473948,0.177780654305514,0.4286,"扬州市",5.33060313308749,15.2247280266285,207,1,"east",207,10.3089526606443,5.33753807970132,1.84539551330546,19.5216553470919,"2"
"江苏省","2014",321000,3208030003410004,320000,40000,"3",8,0,32,3,3.38981601808052,1.98801785079462,2.8707707451842,"扬州",0.0307292931473948,0.177780654305514,0.4286,"扬州市",5.33060313308749,15.2247280266285,207,1,"east",207,10.5966347330961,5.33753807970132,1.84539551330546,19.5216553470919,"2"
"江苏省","2014",320500,3204010003800001,320000,60000,"12",12,1,51,4,3.79660466502466,2.33804631644808,3.04279829421548,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,11.0020998412042,7.41457288135059,2.42239549084676,19.5216553470919,"3"
"江苏省","2014",320500,3204010002100002,320000,50000,"8",9,0,47,4,3.79660466502466,2.66604058264597,3.00007877250555,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.8197782844103,7.41457288135059,2.42239549084676,19.5216553470919,"3"
"江苏省","2014",320500,3204010004100001,320000,48000,"3",9,1,45,2,3.60145757081008,2.07201590262979,3.0380456526444,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.77895628989,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010002100001,320000,45000,"3",9,1,47,4,3.24515184433442,2.33191274887178,2.61173586733846,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.7144177687525,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010004100002,320000,36000,"3",8,0,45,3,3.8311811295937,3.54404941471242,3.18855335650567,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.4912742174382,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010001700002,320000,30000,"3",9,0,43,5,4.00710656105326,2.66604058264597,3.46863092838206,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.3089526606443,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010000500002,320000,30000,"1",9,1,57,4,3.60307742086621,2.33804631644808,3.04344418520544,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.3089526606443,7.41457288135059,2.42239549084676,19.5216553470919,"1"
"江苏省","2014",320500,3204010003800002,320000,10000,"3",9,0,50,3,3.22044347058227,2.07201590262979,2.95345939319692,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,9.21034037197618,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010000100001,320000,30000,"16",9,1,33,5,3.83280097964983,3.54404941471242,3.04501696942675,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.3089526606443,7.41457288135059,2.42239549084676,19.5216553470919,"3"
"江苏省","2014",320500,3204010001900002,320000,30000,"1",9,1,47,5,3.32548831358725,3.54404941471242,3.18231673737606,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.3089526606443,7.41457288135059,2.42239549084676,19.5216553470919,"1"
"江苏省","2014",320500,3204010001900003,320000,35000,"3",15,1,25,5,4.02691622642382,2.66604058264597,3.59642551128354,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.4631033404715,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010000200001,320000,25000,"3",9,0,46,4,3.82020770759944,2.71789410001182,3.36435680165502,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.1266311038503,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010000200002,320000,40000,"3",9,1,44,4,3.98464519818598,3.23002568143863,3.36307717220927,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.5966347330961,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010003600001,320000,1e+05,"1",9,0,46,4,3.7663752547518,2.71789410001182,3.67100632063942,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,11.5129254649702,7.41457288135059,2.42239549084676,19.5216553470919,"1"
"江苏省","2014",320500,3204010003700003,320000,50000,"3",12,1,34,3,3.7740698184206,2.33804631644808,3.14847186358307,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.8197782844103,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010003700004,320000,35000,"3",12,0,34,3,2.1485310346871,3.23002568143863,2.15570815880951,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.4631033404715,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010002300003,320000,50000,"3",9,1,33,5,3.1638103297578,3.25802503205035,3.212115110668,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.8197782844103,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010000100002,320000,18000,"16",1,0,57,5,4.02691622642382,1.63997133098942,2.99931434360995,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,9.7981270368783,7.41457288135059,2.42239549084676,19.5216553470919,"3"
"江苏省","2014",320500,3204010001900001,320000,30000,"1",6,0,48,3,3.39920391554224,3.54404941471242,3.18231673737606,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.3089526606443,7.41457288135059,2.42239549084676,19.5216553470919,"1"
"江苏省","2014",320500,3204010001600001,320000,25000,"3",9,0,46,4,3.23200489519207,2.07201590262979,3.12829416122067,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.1266311038503,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010000900005,320000,40000,"16",16,0,24,4,4.1572574457965,2.33997641540326,3.67772751336708,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.5966347330961,7.41457288135059,2.42239549084676,19.5216553470919,"3"
"江苏省","2014",320500,3204010001600002,320000,70000,"3",12,1,44,5,3.98464519818598,2.07201590262979,3.59642551128354,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,11.1562505210315,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010004100003,320000,38400,"3",12,1,22,5,3.79273780408366,2.40001016882767,3.58004623598441,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.5558127385758,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010001200001,320000,20000,"3",9,0,48,3,2.87514549162445,2.38791145009522,2.48447147589068,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,9.90348755253613,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010002600002,320000,5000,"3",9,1,48,2,3.39920391554224,2.38791145009522,2.65729110771926,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,8.51719319141624,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010002700002,320000,40000,"3",9,1,50,4,3.83725584320637,2.07201590262979,3.42329442617298,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.5966347330961,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010001800003,320000,80000,"3",15,1,27,5,3.61073765901143,2.71789410001182,3.30831592752512,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,11.289781913656,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010000600001,320000,14400,"3",7,0,47,4,4.02084151281115,0.784003136249,3.27517687216911,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,9.57498348556409,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010002500002,320000,30000,"16",9,1,51,4,4.2336247452482,3.54404941471242,3.64224416859145,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.3089526606443,7.41457288135059,2.42239549084676,19.5216553470919,"3"
"江苏省","2014",320500,3204010002300004,320000,35000,"3",15,0,31,4,2.81195946683868,3.23002568143863,2.57549330118348,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.4631033404715,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010001700001,320000,90000,"3",12,1,42,5,3.7663752547518,2.66604058264597,2.99876658895178,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,11.4075649493124,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010002600001,320000,5000,"1",6,0,42,2,3.59759070986908,2.04401655201807,3.13308414298864,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,8.51719319141624,7.41457288135059,2.42239549084676,19.5216553470919,"1"
"江苏省","2014",320500,3204010001200003,320000,50000,"5",7,1,48,5,4.39854242918992,2.38791145009522,3.70343010836367,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.8197782844103,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",320500,3204010004310002,320000,50000,"3",12,1,50,3,3.98464519818598,2.70193518336901,3.51377204126267,"苏州",0.0580918898740241,0.156381528219822,0.4843,"苏州市",10.2728309602016,29.2969502460818,1659,1,"east",1659,10.8197782844103,7.41457288135059,2.42239549084676,19.5216553470919,"2"
"江苏省","2014",321300,3.205020003e+15,320000,5000,"1",9,1,56,4,4.20726219591634,3.23002568143863,3.25815782920091,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,8.51719319141624,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2014",321300,3205020000700001,320000,10000,"1",12,0,55,5,3.63216717443812,1.91407184920966,2.30100181748778,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,9.21034037197618,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2014",321300,3205020000900001,320000,30000,"1",4,0,43,2,3.98077833724498,0.398021785108957,2.52890070310022,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,10.3089526606443,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2014",321000,3208030001110002,320000,36000,"3",9,0,45,4,3.36558581467701,2.0100520502502,2.95592684796405,"扬州",0.0307292931473948,0.177780654305514,0.4286,"扬州市",5.33060313308749,15.2247280266285,207,1,"east",207,10.4912742174382,5.33753807970132,1.84539551330546,19.5216553470919,"2"
"江苏省","2014",321000,3.208020001e+15,320000,7000,"1",9,1,51,3,3.38812066128107,2.38791145009522,2.90432504433751,"扬州",0.0307292931473948,0.177780654305514,0.4286,"扬州市",5.33060313308749,15.2247280266285,207,1,"east",207,8.85366542803745,5.33753807970132,1.84539551330546,19.5216553470919,"1"
"江苏省","2014",321000,3208030002210001,320000,25000,"3",15,1,28,5,3.7740698184206,3.03191783328561,3.48766580942758,"扬州",0.0307292931473948,0.177780654305514,0.4286,"扬州市",5.33060313308749,15.2247280266285,207,1,"east",207,10.1266311038503,5.33753807970132,1.84539551330546,19.5216553470919,"2"
"江苏省","2014",321000,3208020003300001,320000,60000,"3",9,1,49,5,3.98464519818598,2.04401655201807,3.44461467320624,"扬州",0.0307292931473948,0.177780654305514,0.4286,"扬州市",5.33060313308749,15.2247280266285,207,1,"east",207,11.0020998412042,5.33753807970132,1.84539551330546,19.5216553470919,"2"
"江苏省","2014",321300,3205030003010002,320000,5000,"1",9,0,52,3,3.98077833724498,1.67194744903858,2.56356672107431,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,8.51719319141624,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2014",321300,3205030001310001,320000,5000,"1",9,1,52,1,3.81033961678255,1.37195253345241,3.0945325798463,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,8.51719319141624,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2014",321300,3205020003300001,320000,35000,"13",9,0,43,4,3.98077833724498,2.0100520502502,3.12943698253755,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,10.4631033404715,4.75359019110636,1.42413084352972,19.5216553470919,"3"
"江苏省","2014",321300,3205030002910001,320000,10000,"8",4,1,50,2,3.98464519818598,1.36803405077852,2.69779351901343,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,9.21034037197618,4.75359019110636,1.42413084352972,19.5216553470919,"3"
"江苏省","2014",321300,3205030002610001,320000,3500,"8",9,0,52,3,3.23417842234016,2.32401749876045,2.53633136430223,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,8.1605182474775,4.75359019110636,1.42413084352972,19.5216553470919,"3"
"江苏省","2014",321000,3208020001800001,320000,40000,"5",9,1,47,4,3.79273780408366,2.07201590262979,3.67100632063942,"扬州",0.0307292931473948,0.177780654305514,0.4286,"扬州市",5.33060313308749,15.2247280266285,207,1,"east",207,10.5966347330961,5.33753807970132,1.84539551330546,19.5216553470919,"2"
"江苏省","2014",321000,3208030000210001,320000,18000,"3",6,1,52,3,3.62447261076932,1.99602323256257,2.8094924160224,"扬州",0.0307292931473948,0.177780654305514,0.4286,"扬州市",5.33060313308749,15.2247280266285,207,1,"east",207,9.7981270368783,5.33753807970132,1.84539551330546,19.5216553470919,"2"
"江苏省","2014",321000,3208030003410002,320000,80000,"5",9,1,55,4,3.60469727092234,1.72794615026202,2.98887408091672,"扬州",0.0307292931473948,0.177780654305514,0.4286,"扬州市",5.33060313308749,15.2247280266285,207,1,"east",207,11.289781913656,5.33753807970132,1.84539551330546,19.5216553470919,"2"
"江苏省","2014",321300,3205020002800004,320000,5000,"1",9,1,48,4,3.42269712585011,2.0299294495669,2.80529850496692,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,8.51719319141624,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2014",321300,3205030002610003,320000,10000,"1",9,1,30,3,3.56574144954009,2.35201684937218,3.33640780894156,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,9.21034037197618,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2014",321300,3205020000500002,320000,28000,"1",9,1,58,2,3.77130828865697,1.37201081821595,2.67821397741025,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,10.2399597891573,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2014",321300,3205020000700002,320000,10000,"1",12,1,55,4,3.82245471848431,1.67592421647601,3.10247092708822,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,9.21034037197618,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2014",321300,3205020002700001,320000,10000,"1",6,0,43,3,3.57833472159048,0.68404616777103,2.56122163737774,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,9.21034037197618,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2014",321300,3205030004110002,320000,2000,"1",8,0,52,3,2.34529797895782,1.40001016882767,2.3767305204327,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,7.60090245954208,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2014",321300,3205020000200001,320000,5000,"1",9,1,53,4,3.16719902035017,2.38791145009522,2.64449520012435,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,8.51719319141624,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2014",321300,3205030003510003,320000,1500,"8",9,0,21,4,3.45348021321493,3.25802503205035,3.16712969413662,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,7.3132203870903,4.75359019110636,1.42413084352972,19.5216553470919,"3"
"江苏省","2014",321300,3205030003610001,320000,52000,"3",5,1,51,3,3.75540183275754,0.628047466547588,2.00290252878441,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,10.8589989975636,4.75359019110636,1.42413084352972,19.5216553470919,"2"
"江苏省","2014",321300,3205030003310003,320000,25000,"5",8,1,34,4,3.37324605282223,1.3199305996664,2.11259986198233,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,10.1266311038503,4.75359019110636,1.42413084352972,19.5216553470919,"2"
"江苏省","2014",321300,3205020000300001,320000,1e+05,"1",12,1,55,3,4.24073130630147,2.04401655201807,3.52092319461646,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,11.5129254649702,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2014",321300,3205030001510002,320000,30000,"16",12,1,27,5,4.17979229240056,3.23002568143863,3.38540341353211,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,10.3089526606443,4.75359019110636,1.42413084352972,19.5216553470919,"3"
"江苏省","2014",321300,3205030004010001,320000,2500,"1",9,1,58,2,2.89219362723139,1.67592421647601,2.37978891442102,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,7.82404601085629,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2014",321300,3205030001810004,320000,20000,"1",5,1,57,3,4.20508866876825,1.02601096689301,2.59612519485947,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,9.90348755253613,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2014",321300,3205030003110001,320000,3000,"1",8,1,51,3,3.82900760244561,1.33997641540326,2.48546569461629,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,8.00636756765025,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2014",321300,3205020000400001,320000,20000,"1",12,0,54,4,3.81479448033909,1.67592421647601,2.77971284917666,"宿迁",0.0284151822723986,0.224412229639813,0.389,"宿迁市",3.15424558374601,9.03580318105538,115,1,"east",115,9.90348755253613,4.75359019110636,1.42413084352972,19.5216553470919,"1"
"江苏省","2016",320500,3204010002300003,320000,60000,"7",9,1,35,4,3.81768217996707,2.33911744934599,3.08179107008766,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,11.0020998412042,7.87131120332341,2.80035799431395,27.5750257035647,"3"
"江苏省","2016",320500,3204010002600001,320000,10000,"3",6,0,44,4,3.79109050043118,2.56511781639156,2.7843685692064,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,9.21034037197618,7.87131120332341,2.80035799431395,27.5750257035647,"2"
"江苏省","2016",320500,3204010000500002,320000,40000,"11",9,1,59,4,4.01702087369045,2.39048144063793,3.2188055452392,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,10.5966347330961,7.87131120332341,2.80035799431395,27.5750257035647,"3"
"江苏省","2016",320500,3204010001200003,320000,50000,"5",6,1,50,5,3.81421623107535,2.33911744934599,3.05543891922556,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,10.8197782844103,7.87131120332341,2.80035799431395,27.5750257035647,"2"
"江苏省","2016",320500,3204010004310002,320000,50000,"3",15,1,52,4,3.3956804612814,2.07906169786827,2.87169553755849,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,10.8197782844103,7.87131120332341,2.80035799431395,27.5750257035647,"2"
"江苏省","2016",320500,3204010000600001,320000,20000,"3",9,0,49,5,3.82361111052773,3.22174591083047,3.29930933560636,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,9.90348755253613,7.87131120332341,2.80035799431395,27.5750257035647,"2"
"江苏省","2016",320500,3204010001900001,320000,150000,"1",9,0,50,4,3.20768145861776,1.40631213103395,2.60557038633607,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,11.9183905730784,7.87131120332341,2.80035799431395,27.5750257035647,"1"
"江苏省","2016",320500,3204010002500002,320000,47300,"16",9,1,53,4,3.61443118882729,2.33911744934599,3.08980681383998,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,10.76426557448,7.87131120332341,2.80035799431395,27.5750257035647,"3"
"江苏省","2016",320500,3204010002300004,320000,40000,"3",15,0,33,4,2.97020589393719,3.03282450878959,3.27820280523655,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,10.5966347330961,7.87131120332341,2.80035799431395,27.5750257035647,"2"
"江苏省","2016",320300,3.207010001e+15,320000,30000,"1",5,1,61,2,3.98226235565324,1.58123928878697,2.6510756676797,"徐州",0.0260153636010476,0.207183047406609,0.4738,"徐州市",4.32511459049342,15.8393155044837,511,1,"east",511,10.3089526606443,6.23832462503951,1.67243423070544,27.5750257035647,"1"
"江苏省","2016",320500,3204010001800003,320000,80000,"3",16,1,30,4,3.39762527288877,3.5347113177089,3.1541517790865,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,11.289781913656,7.87131120332341,2.80035799431395,27.5750257035647,"2"
"江苏省","2016",320500,3204010002600002,320000,20000,"3",9,1,50,4,3.01800806647839,2.04865519918562,2.62815467012642,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,9.90348755253613,7.87131120332341,2.80035799431395,27.5750257035647,"2"
"江苏省","2016",320500,3204010001900002,320000,150000,"1",9,1,49,5,3.58340904181342,1.9957455437849,2.81745154242029,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,11.9183905730784,7.87131120332341,2.80035799431395,27.5750257035647,"1"
"江苏省","2016",320500,3204010000200002,320000,50000,"3",9,1,46,4,3.39541003914978,2.33911744934599,3.05426781078462,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,10.8197782844103,7.87131120332341,2.80035799431395,27.5750257035647,"2"
"江苏省","2016",320500,3204010003800001,320000,50000,"3",12,1,53,4,3.62134041240905,3.5347113177089,3.34949678346441,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,10.8197782844103,7.87131120332341,2.80035799431395,27.5750257035647,"2"
"江苏省","2016",320500,3204010001900003,320000,30000,"1",15,1,27,3,3.40453449647053,2.71985910191116,3.06342579884235,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,10.3089526606443,7.87131120332341,2.80035799431395,27.5750257035647,"1"
"江苏省","2016",320500,3204010004100002,320000,35000,"3",9,0,47,4,3.38529838904109,2.6894526032285,3.03683980364423,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,10.4631033404715,7.87131120332341,2.80035799431395,27.5750257035647,"2"
"江苏省","2016",320500,3204010000200001,320000,23000,"3",9,0,48,4,3.58535385342078,2.04865519918562,2.95015057680879,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,10.0432494949113,7.87131120332341,2.80035799431395,27.5750257035647,"2"
"江苏省","2016",320500,3204010002100001,320000,60000,"3",9,1,49,4,3.58658189437184,3.5347113177089,3.17122630108582,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,11.0020998412042,7.87131120332341,2.80035799431395,27.5750257035647,"2"
"江苏省","2016",320500,3204010000900005,320000,50000,"3",16,0,25,5,3.99877195904894,3.03282450878959,3.64633667815679,"苏州",0.0588704540816642,0.162215310028384,0.5154,"苏州市",15.4505349150342,56.9833687945389,2620,1,"east",2620,10.8197782844103,7.87131120332341,2.80035799431395,27.5750257035647,"2"
"江苏省","2016",320300,3207010002400003,320000,5000,"1",4,1,53,2,3.40674973020952,1.05868576925776,2.6652501193591,"徐州",0.0260153636010476,0.207183047406609,0.4738,"徐州市",4.32511459049342,15.8393155044837,511,1,"east",511,8.51719319141624,6.23832462503951,1.67243423070544,27.5750257035647,"1"
